,player_id,season,week,player_display_name,position,True rushing_yards,Projected rushing_yards,Average rushing_yards,STD rushing_yards,True rushing_tds,Projected rushing_tds,Average rushing_tds,STD rushing_tds,True rushing_fumbles_lost,Projected rushing_fumbles_lost,Average rushing_fumbles_lost,STD rushing_fumbles_lost,True receiving_yards,Projected receiving_yards,Average receiving_yards,STD receiving_yards,True receiving_tds,Projected receiving_tds,Average receiving_tds,STD receiving_tds,True receptions,Projected receptions,Average receptions,STD receptions,True receiving_fumbles_lost,Projected receiving_fumbles_lost,Average receiving_fumbles_lost,STD receiving_fumbles_lost,True passing_yards,Projected passing_yards,Average passing_yards,STD passing_yards,True passing_tds,Projected passing_tds,Average passing_tds,STD passing_tds,True passing_interceptions,Projected passing_interceptions,Average passing_interceptions,STD passing_interceptions
519584,00-0034981,2024,5,Foster Moreau,TE,0,0.43813365555909023,0.0,0.0,0,0.004068397367617035,0.0,0.0,0,0.0034050199948576308,0.0,0.0,13,22.107845334106067,15.0,24.269322199023193,1,0.1845851283556498,0.3333333333333333,0.5773502691896258,2,1.9675751296691735,1.6666666666666667,2.0816659994661326,0.0,0.014112397595985466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519585,00-0035021,2024,5,Ashton Dulin,WR,9,0.12672678988858976,0.0,0.0,0,0.005928262164801537,0.0,0.0,0,0.000400714971926331,0.0,0.0,0,19.697522414720336,22.333333333333332,28.18391976523729,0,0.14472209021180543,0.3333333333333333,0.5773502691896258,0,1.3690097312954854,0.6666666666666666,0.5773502691896258,0.0,0.011392580364299673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519586,00-0035140,2024,5,Mecole Hardman,WR,0,0.9673290550058944,0.0,0.0,0,-0.0016456396101651172,0.0,0.0,0,0.0046705856464696,0.0,0.0,33,3.8630297802517077,0.0,0.0,0,0.029175857778467706,0.0,0.0,4,0.29249203758867415,0.0,0.0,0.0,0.0025481665261767577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521773,00-0035164,2024,5,Cody Thompson,WR,0,10.662535652757454,0.0,0.0,0,0.08882966419601394,0.0,0.0,0,0.01808268066961135,0.0,0.0,0,23.978510084897916,0.0,0.0,0,0.14744546106772258,0.0,0.0,0,2.0835508148804247,0.0,0.0,0.0,0.010708901136783355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521774,00-0035208,2024,5,Olamide Zaccheaus,WR,0,0.5295384369162548,0.0,0.0,0,0.0006247355561494056,0.0,0.0,0,0.00405948178687294,0.0,0.0,10,46.24385391247796,44.714285714285715,37.686046426205216,0,0.1941561122755056,0.0,0.0,1,4.0752207596402386,3.7142857142857144,2.2886885410853175,0.0,0.021480269524269336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523961,00-0035216,2024,5,Diontae Johnson,WR,6,0.12568658170869362,0.0,0.0,0,-0.004139895613533645,0.0,0.0,0,0.008023652562231056,0.0,0.0,23,66.12910225297631,59.75,51.89332005823742,0,0.41550908200394676,0.5,0.5773502691896257,3,5.1098644115177745,5.0,2.943920288775949,0.0,0.026962832881716033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523962,00-0035228,2024,5,Kyler Murray,QB,83,23.48104156575332,41.0,26.076809620810597,1,0.10975254184128164,0.0,0.0,0,0.02232483494862762,0.0,0.0,0,5.383106957825223,0.0,0.0,0,0.03587548808045697,0.0,0.0,0,0.5009984334001647,0.0,0.0,0.0,0.003132722378366229,0.0,0.0,195.0,227.76319717762652,194.25,55.01742148325989,1.0,1.5110595915419125,1.5,1.0,1.0,0.7191831538017351,0.25,0.5
523966,00-0035243,2024,5,Miles Sanders,RB,6,19.90740438134977,22.75,6.5,0,0.16714922069501253,0.25,0.5,0,0.029809848885934895,0.0,0.0,27,14.169031826567869,8.0,6.683312551921141,0,0.04642362162251219,0.0,0.0,2,1.8530205922883496,2.0,1.4142135623730951,0.0,0.010866078913895755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523967,00-0035289,2024,5,Gardner Minshew,QB,22,7.853179726253105,4.0,7.3484692283495345,0,0.04695983241289428,0.0,0.0,0,0.010946899457457193,0.0,0.0,0,5.578527074870248,0.0,0.0,0,0.038347232755493246,0.0,0.0,0,0.6346721323066042,0.0,0.0,0.0,0.0009304997164432203,0.0,0.0,137.0,210.0507542816803,219.25,64.9069847294316,1.0,1.1805592625162369,0.75,0.5,2.0,0.884640000725803,0.75,0.5
523971,00-0035311,2024,5,Myles Gaskin,RB,2,0.7970195875538693,-1.0,1.7320508075688772,0,-0.005462175158017266,0.0,0.0,0,0.0023312963766870774,0.0,0.0,11,4.680616004959521,0.0,0.0,0,0.02505032574795671,0.0,0.0,1,0.42740639384675494,0.0,0.0,0.0,0.0013307460677037409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524099,00-0035406,2024,5,Lil'Jordan Humphrey,WR,0,0.5733390060896078,0.0,0.0,0,-0.0004927467366672988,0.0,0.0,0,0.004549989973228799,0.0,0.0,48,24.970458644112675,21.75,25.669372151781715,0,0.12356956721953048,0.0,0.0,2,2.449978114812381,2.5,3.0,0.0,0.008505195031434779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524100,00-0035500,2024,5,Greg Dortch,WR,0,1.0575133401493133,1.2,1.9321835661585918,0,-0.006751951521041827,0.0,0.0,0,0.005045091740908359,0.0,0.0,7,36.21302845512926,32.0,15.231546211727817,0,0.1741560094974496,0.0,0.0,1,3.155143414136009,3.8,1.6865480854231358,0.0,0.015386756590579078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524228,00-0035535,2024,5,Darius Slayton,WR,0,-0.17699561810341535,0.0,0.0,0,-0.004124172385916378,0.0,0.0,0,0.0007966080839435542,0.0,0.0,122,32.45457329507777,30.5,18.307971438196486,1,0.15031549181924414,0.0,0.0,8,2.1225627459405336,2.5,0.9045340337332908,0.0,0.005401597007079394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526415,00-0035537,2024,5,Ty Johnson,RB,15,8.539384698701312,6.75,7.573449864965296,0,0.13808165489871876,0.25,0.4629100498862757,0,0.013000766910285693,0.0,0.0,0,18.81322145839279,15.25,16.412103547599948,0,0.2126649569138236,0.25,0.46291004988627577,0,1.5660742902087077,1.0,1.3093073414159542,0.0,0.010602003078776937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526543,00-0035547,2024,5,Joseph Fortson,TE,0,9.970484042407042,0.0,0.0,0,0.06146858456389909,0.0,0.0,0,0.021900074576741237,0.0,0.0,5,22.707811920088368,0.0,0.0,0,0.14162529410039532,0.0,0.0,1,1.963989394468267,0.0,0.0,0.0,0.012661576249135586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526544,00-0035602,2024,5,Alex Bachman,WR,0,2.14276975526481,0.0,0.0,0,0.01927431348313243,0.0,0.0,0,0.0030565334711153413,0.0,0.0,0,7.0346123375371015,0.0,0.0,0,0.050819533279051796,0.0,0.0,0,0.7496076575502475,0.0,0.0,0.0,0.000802984050812498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526545,00-0035628,2024,5,D'Ernest Johnson,RB,1,12.385205839882952,12.666666666666666,13.012814197295423,0,0.0706993174493211,0.0,0.0,0,0.01285504379228157,0.0,0.0,9,3.8665579712209457,0.0,0.0,0,0.017982398136123248,0.0,0.0,2,0.43454508599819697,0.0,0.0,0.0,0.0036131315545708705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526546,00-0035640,2024,5,DK Metcalf,WR,0,-0.36627383369762256,0.0,0.0,0,0.0010550826065912206,0.0,0.0,0,0.001609420591171265,0.0,0.0,55,68.40241663441898,91.5,43.30127018922193,0,0.43702329728945377,0.5,0.5773502691896257,4,4.983400248907019,6.0,3.1622776601683795,1.0,0.054103548248391545,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526547,00-0035644,2024,5,Noah Fant,TE,0,0.12802052905538552,0.0,0.0,0,-0.0034996612488086415,0.0,0.0,0,0.004557661757605972,0.0,0.0,24,28.82111523425958,27.75,22.45551157288562,0,0.1516993259001473,0.0,0.0,3,2.654820527144688,2.75,2.217355782608345,0.0,0.013295656316866522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526548,00-0035659,2024,5,Terry McLaurin,WR,2,0.3192013041820019,0.0,0.0,0,0.0015122076055004846,0.0,0.0,1,0.004638908097453093,0.0,0.0,112,58.97399499834416,47.75,38.108398024582456,0,0.4170950462949149,0.5,0.5773502691896257,4,4.3735238794218425,4.75,2.217355782608345,0.0,0.011441522641170765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526549,00-0035700,2024,5,Josh Jacobs,RB,73,64.01459618506978,82.25,49.14858424546259,1,0.3349396081224698,0.0,0.0,0,0.10245043022506926,0.25,0.5,21,17.851217734011552,13.0,12.622730819174325,0,0.08435590032249449,0.0,0.0,1,2.0776254932679015,1.75,1.707825127659933,0.0,0.008006096588141375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526550,00-0035710,2024,5,Daniel Jones,QB,38,19.097982010014697,17.5,12.013880860626733,0,0.11306775306904211,0.0,0.0,0,0.030301763745380843,0.0,0.0,0,6.368329546327711,0.0,0.0,0,0.04201401084126584,0.0,0.0,0,0.617372824781816,0.0,0.0,0.0,0.002198258299831838,0.0,0.0,257.0,246.13743938184217,220.25,47.94701937208054,2.0,1.6961212268058037,1.0,1.1547005383792515,0.0,0.6834227494714762,0.75,0.9574271077563382
526554,00-0035719,2024,5,Deebo Samuel Sr.,WR,9,13.319227711117303,9.0,17.05872210923198,0,0.14878648913964593,0.3333333333333333,0.5773502691896258,0,0.005179583042029158,0.0,0.0,11,56.738109226123264,74.0,31.240998703626616,0,0.265534000169238,0.0,0.0,1,4.503338922299964,5.333333333333333,2.516611478423583,0.0,0.02180596913876593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526555,00-0035924,2024,5,Jonathan Ward,RB,9,10.165166419408061,0.0,0.0,0,0.0713162746008186,0.0,0.0,0,0.0181291692429083,0.0,0.0,0,23.27282287818251,0.0,0.0,0,0.142987099349396,0.0,0.0,0,2.0244561486711103,0.0,0.0,0.0,0.012523200925438642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526556,00-0035973,2024,5,Patrick Taylor,RB,0,1.752168004595985,0.0,0.0,0,0.02134470157757825,0.0,0.0,0,0.0007014260218456136,0.0,0.0,0,7.231000707145061,0.0,0.0,0,0.04784527888080049,0.0,0.0,0,0.6920494494379248,0.0,0.0,0.0,0.0027831466283653548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526557,00-0035993,2024,5,Tyler Huntley,QB,7,34.88699016160529,40.0,0.0,0,0.319837315253491,1.0,0.0,0,0.2222564692642563,1.0,0.0,0,7.358761669797694,0.0,0.0,0,0.048869208232542,0.0,0.0,0,0.6474305219062202,0.0,0.0,0.0,0.003390386140352212,0.0,0.0,194.0,134.0626210374543,96.0,0.0,0.0,0.7358157653417519,0.0,0.0,1.0,0.5797442072164818,0.0,0.0
526561,00-0036040,2024,5,Juwan Johnson,TE,0,-0.3489903633067506,0.0,0.0,0,-0.0017545658120788205,0.0,0.0,0,0.0007673411713552854,0.0,0.0,31,25.20760110379923,19.5,9.192388155425117,0,0.21239397180127928,0.5,0.7071067811865476,5,2.0844179502745535,2.0,0.0,0.0,0.015054915150101492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526562,00-0036133,2024,5,James Proche,WR,0,0.6993853175907958,0.0,0.0,0,0.0037998444931588715,0.0,0.0,0,0.003297286668446933,0.0,0.0,0,6.38673134292938,1.0,1.7320508075688772,0,0.03380235190903674,0.0,0.0,0,0.7095689495045434,0.3333333333333333,0.5773502691896258,0.0,0.001698516623065768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526563,00-0036139,2024,5,Rico Dowdle,RB,87,29.174885762015506,33.5,8.053393251117372,0,0.15426318003150502,0.0,0.0,0,0.03573273322748839,0.0,0.0,27,16.310905581330474,18.5,9.396047801374483,1,0.176649370896175,0.25,0.4629100498862757,2,1.8420594937635366,2.25,1.3887301496588271,0.0,0.010522817378088965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526691,00-0036196,2024,5,Gabe Davis,WR,0,1.67966124841558,0.0,0.0,0,0.014634464665505692,0.0,0.0,0,0.008375507698148744,0.0,0.0,38,36.75855539013256,30.25,28.052034982629454,0,0.18874609134424097,0.0,0.0,3,2.7998427413750537,2.25,0.957427107756338,1.0,0.012850290089550943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526692,00-0036232,2024,5,Harrison Bryant,TE,0,0.6357578205428229,0.0,0.0,0,0.007641930962099995,0.0,0.0,0,-0.0004893869661833257,0.0,0.0,0,12.952031392031852,10.5,14.849242404917497,0,0.06960157300706123,0.0,0.0,0,1.348949728387336,1.0,1.4142135623730951,0.0,0.0018964095512537197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526693,00-0036244,2024,5,Colby Parkinson,TE,0,0.5760008230252733,0.0,0.0,0,-4.980980039774596e-05,0.0,0.0,0,0.007514066861211879,0.0,0.0,52,31.151142510545185,28.25,15.173990905493518,0,0.15352138490125705,0.0,0.0,7,2.9625627250765274,3.0,1.4142135623730951,0.0,0.01814849544186575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526694,00-0036251,2024,5,Zack Moss,RB,24,40.24040305907358,46.75,10.242883708539633,0,0.3289080710015959,0.5,0.5773502691896257,0,0.05661587636689848,0.0,0.0,28,25.06927221960015,24.0,11.604596790352806,0,0.1664750587031221,0.25,0.5,3,2.7773004742842344,3.0,1.8257418583505538,0.0,0.0184627886930041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526695,00-0036252,2024,5,Michael Pittman,WR,0,0.43092657499185805,0.0,0.0,0,0.010086197169163154,0.0,0.0,0,0.00212350122799115,0.0,0.0,37,50.364394671803495,50.25,42.29558684622625,1,0.2265500980953052,0.0,0.0,5,4.012085508962549,4.25,1.2583057392117918,0.0,0.017296790025070504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526696,00-0036259,2024,5,Jauan Jennings,WR,0,0.4380100501093054,0.0,0.0,0,0.01426449552064591,0.0,0.0,0,-0.0004446851615702817,0.0,0.0,13,65.97191335379965,91.0,59.74947698515862,0,0.478005083891466,0.75,1.5,1,4.629943825980256,5.25,4.031128874149275,0.0,0.03197762468033276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526697,00-0036261,2024,5,Brandon Aiyuk,WR,0,0.47639370109377843,0.0,0.0,0,0.014482548826501025,0.0,0.0,0,-0.0002944029552296584,0.0,0.0,147,42.95912993959438,41.75,9.464847243000458,0,0.21705054023918668,0.0,0.0,8,3.3719991893916967,3.25,1.5,0.0,0.015675267502801626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526698,00-0036264,2024,5,Jordan Love,QB,10,3.2632634833335334,3.0,4.242640687119285,0,0.038366092538066845,0.0,0.0,0,0.007973249953471566,0.0,0.0,0,5.536388859372682,0.0,0.0,0,0.030735999218048385,0.0,0.0,0,0.5517615019649382,0.0,0.0,0.0,0.003870480077709984,0.0,0.0,224.0,284.6586826517336,324.5,91.21677477306463,2.0,1.5923445277561812,3.0,1.4142135623730951,1.0,1.3711686415713906,2.0,1.4142135623730951
526702,00-0036268,2024,5,Laviska Shenault Jr.,WR,0,0.280744349362509,0.25,0.4629100498862757,0,-0.0029282223699580584,0.0,0.0,0,0.00022655555803600957,0.0,0.0,0,10.603633850259406,6.5,7.464200272921789,0,0.0478735226428109,0.0,0.0,0,1.097348239742115,1.0,0.0,0.0,0.0034088795238867526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526830,00-0036275,2024,5,D'Andre Swift,RB,73,45.09417685061524,40.25,35.55629339512205,1,0.2924065365182711,0.25,0.5,0,0.03957536995541005,0.0,0.0,47,32.81783316634755,29.5,30.347981810987033,0,0.1419452326079893,0.0,0.0,2,3.4749448317791467,3.25,2.9860788111948193,0.0,0.02621455359558554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526831,00-0036290,2024,5,Cole Kmet,TE,0,1.0636259533932844,0.0,0.0,0,0.010752892717746931,0.0,0.0,0,0.004329058778655467,0.0,0.0,57,38.26285230833937,40.5,39.78693252815552,0,0.24919122865971183,0.25,0.5,3,3.4809129707672417,4.5,3.872983346207417,0.0,0.01610434067604939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526832,00-0036309,2024,5,Darnell Mooney,WR,0,1.1607213763265083,0.0,0.0,0,0.0038997034112025486,0.0,0.0,0,0.006992081801723268,0.0,0.0,105,53.97150908448792,56.25,30.576407026769292,2,0.3300509578796187,0.25,0.5,9,3.9457719090768877,3.75,2.9860788111948193,0.0,0.020990433916771044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526833,00-0036322,2024,5,Justin Jefferson,WR,0,0.18749221159532858,0.0,0.0,0,-0.0005579295671655354,0.0,0.0,0,0.00330950369375373,0.0,0.0,92,71.00030016632304,89.5,31.1715682420161,0,0.5052692391423551,1.0,0.0,6,4.81831986943057,5.0,1.1547005383792515,0.0,0.029885128690959325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526834,00-0036328,2024,5,Antonio Gibson,RB,52,23.59543793788275,38.75,35.93148241544494,0,0.15527935475424878,0.0,0.0,0,0.031874309895253014,0.0,0.0,4,27.471223167988956,20.5,28.888949938885432,0,0.10719085934854891,0.0,0.0,1,2.5813485468963755,1.75,1.3887301496588274,0.0,0.01374602806088224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526962,00-0036331,2024,5,Devin Duvernay,WR,3,1.4045477498215764,1.75,1.864744681524183,0,0.016818591763898466,0.0,0.0,0,0.007086590879647955,0.0,0.0,0,5.010894968573101,-0.25,0.4522670168666455,0,0.030972297355501763,0.0,0.0,0,0.6015524879999725,0.25,0.4522670168666455,0.0,0.0038579170910659696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529149,00-0036332,2024,5,Josiah Deguara,TE,0,2.1488830875610416,0.0,0.0,0,0.02080346419004478,0.0,0.0,0,0.0038431032313373976,0.0,0.0,2,10.26130957987157,8.0,0.0,0,0.05413764409916065,0.0,0.0,1,1.1057916073324425,1.0,0.0,0.0,0.005198630635112842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529150,00-0036358,2024,5,CeeDee Lamb,WR,2,7.511131413472375,8.25,11.786291472158096,0,0.02992813426922518,0.0,0.0,0,0.01553825951566747,0.0,0.0,62,59.05170799177686,79.0,17.795130420052185,0,0.36550936569071113,0.5,0.5773502691896257,5,4.483748335957161,5.0,1.4142135623730951,0.0,0.06381291497654656,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529151,00-0036407,2024,5,Jerry Jeudy,WR,0,0.1690575930374898,0.0,0.0,0,0.0035602457458804304,0.0,0.0,0,0.0032887127649616488,0.0,0.0,16,55.90945052063679,49.25,26.862303202319293,0,0.3313253530041779,0.25,0.5,1,4.175940142108169,4.5,1.2909944487358056,0.0,0.020765701268513532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529152,00-0036410,2024,5,Tee Higgins,WR,0,0.1803842442029282,0.0,0.0,0,-0.007463522704862835,0.0,0.0,0,0.00568715818972489,0.0,0.0,83,55.336260402871574,49.5,14.849242404917497,2,0.29130167412025504,0.0,0.0,9,4.330086500745784,4.5,2.1213203435596424,0.0,0.019743932509241835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529153,00-0036414,2024,5,Cam Akers,RB,42,31.775611612812405,35.333333333333336,16.258331197676263,1,0.16196535589654026,0.0,0.0,0,0.09776325120377954,0.3333333333333333,0.5773502691896258,5,12.938392534889235,3.6666666666666665,4.041451884327381,0,0.134731987556046,0.3333333333333333,0.5773502691896258,2,1.3784374191965294,0.6666666666666666,0.5773502691896258,0.0,0.006252437080198171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529154,00-0036415,2024,5,Van Jefferson,WR,0,1.133681398628763,0.0,0.0,0,0.007305055261875533,0.0,0.0,0,0.0047607189141169425,0.0,0.0,26,23.305401224514224,12.0,10.14889156509222,0,0.11757725243813705,0.0,0.0,3,2.038988017794888,1.6666666666666667,0.5773502691896257,0.0,0.011168937691939064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529155,00-0036422,2024,5,Adam Trautman,TE,0,1.226518718143371,0.0,0.0,0,0.005381841224623221,0.0,0.0,0,0.0061141860147900864,0.0,0.0,19,12.710296073977327,6.5,9.192388155425117,0,0.07012653980154757,0.0,0.0,1,1.1311890215068288,0.5,0.7071067811865476,0.0,0.007023104337993987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529156,00-0036425,2024,5,DeeJay Dallas,RB,0,0.08289095410856362,0.0,0.0,0,-0.009889353644727705,0.0,0.0,0,0.004275872057344308,0.0,0.0,0,3.7752504603187624,0.0,0.0,0,0.02478062332857596,0.0,0.0,0,0.35791640162489324,0.0,0.0,0.0,0.0025998822090538554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531343,00-0036442,2024,5,Joe Burrow,QB,1,9.723629524067222,9.5,4.509249752822894,0,0.07042080725854805,0.0,0.0,0,0.034879055944543574,0.0,0.0,0,5.1847623221640475,0.0,0.0,0,0.02598255291465562,0.0,0.0,0,0.48450060843291354,0.0,0.0,0.0,0.004230106215379153,0.0,0.0,392.0,263.7246309989737,244.5,66.17905005866031,5.0,1.6888730323963448,1.75,1.2583057392117916,1.0,0.7782521930561745,0.25,0.5
531347,00-0036527,2024,5,DJ Turner,WR,5,5.415031161040713,5.0,8.071112509614592,0,0.13231607210718588,0.25,0.4629100498862757,0,0.0032987030987092804,0.0,0.0,12,7.273324860754478,2.25,4.166190448976482,0,0.03569813991433074,0.0,0.0,1,0.6402100243359408,0.25,0.4629100498862757,0.0,-0.0001238913591611688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531475,00-0036550,2024,5,Rashod Bateman,WR,0,1.4936284337098318,0.0,0.0,0,0.009437990747361832,0.0,0.0,0,0.006294275835076038,0.0,0.0,58,41.35084660271772,36.0,13.391539617733779,1,0.27490871284422336,0.25,0.5,4,2.7193433700106926,2.25,0.9574271077563381,0.0,0.017468402064416293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531476,00-0036554,2024,5,Nico Collins,WR,0,0.34320598249043854,0.0,0.0,0,0.005968763704812599,0.0,0.0,0,0.005117963296829868,0.0,0.0,78,85.08689909375997,122.25,27.87322490611136,1,0.5153010892927101,0.5,0.5773502691896257,2,6.145704040154369,7.5,3.415650255319866,0.0,0.03257209037683666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531477,00-0036555,2024,5,Chuba Hubbard,RB,97,55.67351896163325,74.0,45.46060565661952,1,0.3467952033378262,0.25,0.5,0,0.05688797065167979,0.0,0.0,-2,23.079680709531072,21.0,23.762715894162156,0,0.14802381550645868,0.25,0.5,4,2.8619409298874,3.25,2.217355782608345,1.0,0.010841398470254738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531478,00-0036613,2024,5,Jaylen Waddle,WR,0,2.7021524112232598,1.75,2.06155281280883,0,0.011377981435372324,0.0,0.0,0,0.0036092136617064535,0.0,0.0,46,42.81248208525278,53.0,37.85058343892029,0,0.20327033312559994,0.0,0.0,4,3.446747523771603,4.25,0.4999999999999999,0.0,0.01658848629171709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531479,00-0036626,2024,5,Dyami Brown,WR,0,-0.08196086859923923,0.0,0.0,0,-0.003131178338374216,0.0,0.0,0,0.0029115045066251555,0.0,0.0,57,17.963434426019912,12.333333333333334,7.234178138070234,1,0.07741646585199102,0.0,0.0,2,1.866973757354141,1.6666666666666667,0.5773502691896258,0.0,0.006492789689611524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531480,00-0036630,2024,5,Tylan Wallace,WR,0,0.9237457480574065,0.0,0.0,0,0.001365150615769098,0.0,0.0,0,0.003184520612709789,0.0,0.0,31,3.014123311649179,0.0,0.0,0,0.023422050088236418,0.0,0.0,2,0.28997369701432674,0.0,0.0,0.0,0.003770237040156608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533667,00-0036635,2024,5,Ihmir Smith-Marsette,WR,0,0.15037743056753072,0.0,0.0,0,-0.002508648180799697,0.0,0.0,0,0.0010918878718696214,0.0,0.0,0,3.1526165513147895,0.0,0.0,0,0.01982428133750383,0.0,0.0,0,0.3312087612312733,0.0,0.0,0.0,0.0011325779612070975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
